,hb,year,month,day,hour
5065,7,2020,7,30,1
5066,8,2020,7,30,2
5067,7,2020,7,30,3
5068,7,2020,7,30,4
5069,7,2020,7,30,5
5070,7,2020,7,30,6
5071,7,2020,7,30,7
5072,7,2020,7,30,8
5073,7,2020,7,30,9
5074,7,2020,7,30,10
5075,7,2020,7,30,11
5076,7,2020,7,30,12
5077,7,2020,7,30,13
5078,7,2020,7,30,14
5079,7,2020,7,30,15
5080,7,2020,7,30,16
5081,7,2020,7,30,17
5082,7,2020,7,30,18
5083,7,2020,7,30,19
5084,8,2020,7,30,20
5085,7,2020,7,30,21
5086,7,2020,7,30,22
5087,8,2020,7,30,23
5088,7,2020,7,31,0
5089,7,2020,7,31,1
5090,7,2020,7,31,2
5091,7,2020,7,31,3
5092,8,2020,7,31,4
5093,7,2020,7,31,5
5094,7,2020,7,31,6
5095,6,2020,7,31,7
5096,7,2020,7,31,8
5097,7,2020,7,31,9
5098,7,2020,7,31,10
5099,7,2020,7,31,11
5100,8,2020,7,31,12
5101,6,2020,7,31,13
5102,7,2020,7,31,14
5103,7,2020,7,31,15
5104,7,2020,7,31,16
5105,6,2020,7,31,17
5106,8,2020,7,31,18
5107,6,2020,7,31,19
5108,7,2020,7,31,20
5109,7,2020,7,31,21
5110,8,2020,7,31,22
5111,7,2020,7,31,23
5112,7,2020,8,1,0
5113,7,2020,8,1,1
5114,7,2020,8,1,2
5115,8,2020,8,1,3
5116,6,2020,8,1,4
5117,6,2020,8,1,5
5118,7,2020,8,1,6
5119,7,2020,8,1,7
5120,8,2020,8,1,8
5121,8,2020,8,1,9
5122,7,2020,8,1,10
5123,6,2020,8,1,11
5124,7,2020,8,1,12
5125,7,2020,8,1,13
5126,7,2020,8,1,14
5127,7,2020,8,1,15
5128,7,2020,8,1,16
5129,6,2020,8,1,17
5130,7,2020,8,1,18
5131,7,2020,8,1,19
5132,6,2020,8,1,20
5133,7,2020,8,1,21
5134,7,2020,8,1,22
5135,7,2020,8,1,23
5136,7,2020,8,2,0
5137,7,2020,8,2,1
5138,7,2020,8,2,2
5139,6,2020,8,2,3
5140,7,2020,8,2,4
5141,7,2020,8,2,5
5142,8,2020,8,2,6
5143,8,2020,8,2,7
5144,7,2020,8,2,8
5145,7,2020,8,2,9
5146,7,2020,8,2,10
5147,8,2020,8,2,11
5148,7,2020,8,2,12
5149,7,2020,8,2,13
5150,7,2020,8,2,14
5151,8,2020,8,2,15
5152,7,2020,8,2,16
5153,7,2020,8,2,17
5154,7,2020,8,2,18
5155,7,2020,8,2,19
5156,7,2020,8,2,20
5157,6,2020,8,2,21
5158,8,2020,8,2,22
5159,7,2020,8,2,23
5160,7,2020,8,3,0
5161,7,2020,8,3,1
5162,7,2020,8,3,2
5163,8,2020,8,3,3
5164,7,2020,8,3,4
5165,7,2020,8,3,5
5166,7,2020,8,3,6
5167,7,2020,8,3,7
5168,6,2020,8,3,8
5169,7,2020,8,3,9
5170,8,2020,8,3,10
5171,7,2020,8,3,11
5172,7,2020,8,3,12
5173,7,2020,8,3,13
5174,7,2020,8,3,14
5175,7,2020,8,3,15
5176,6,2020,8,3,16
5177,7,2020,8,3,17
5178,7,2020,8,3,18
5179,7,2020,8,3,19
5180,7,2020,8,3,20
5181,7,2020,8,3,21
5182,6,2020,8,3,22
5183,7,2020,8,3,23
5184,7,2020,8,4,0
5185,7,2020,8,4,1
5186,7,2020,8,4,2
5187,7,2020,8,4,3
5188,8,2020,8,4,4
5189,7,2020,8,4,5
5190,7,2020,8,4,6
5191,7,2020,8,4,7
5192,7,2020,8,4,8
5193,7,2020,8,4,9
5194,7,2020,8,4,10
5195,7,2020,8,4,11
5196,7,2020,8,4,12
5197,7,2020,8,4,13
5198,8,2020,8,4,14
5199,7,2020,8,4,15
5200,7,2020,8,4,16
5201,6,2020,8,4,17
5202,7,2020,8,4,18
5203,7,2020,8,4,19
5204,7,2020,8,4,20
5205,6,2020,8,4,21
5206,7,2020,8,4,22
5207,7,2020,8,4,23
5208,7,2020,8,5,0
5209,6,2020,8,5,1
5210,6,2020,8,5,2
5211,7,2020,8,5,3
5212,7,2020,8,5,4
5213,7,2020,8,5,5
5214,7,2020,8,5,6
5215,7,2020,8,5,7
5216,8,2020,8,5,8
5217,7,2020,8,5,9
5218,8,2020,8,5,10
5219,7,2020,8,5,11
5220,8,2020,8,5,12
5221,7,2020,8,5,13
5222,6,2020,8,5,14
5223,7,2020,8,5,15
5224,7,2020,8,5,16
5225,7,2020,8,5,17
5226,7,2020,8,5,18
5227,7,2020,8,5,19
5228,8,2020,8,5,20
5229,7,2020,8,5,21
5230,7,2020,8,5,22
5231,7,2020,8,5,23
5232,7,2020,8,6,0
5233,7,2020,8,6,1
5234,8,2020,8,6,2
5235,7,2020,8,6,3
5236,8,2020,8,6,4
5237,7,2020,8,6,5
5238,7,2020,8,6,6
5239,7,2020,8,6,7
5240,7,2020,8,6,8
5241,7,2020,8,6,9
5242,7,2020,8,6,10
5243,7,2020,8,6,11
5244,8,2020,8,6,12
5245,7,2020,8,6,13
5246,7,2020,8,6,14
5247,7,2020,8,6,15
5248,6,2020,8,6,16
5249,7,2020,8,6,17
5250,7,2020,8,6,18
5251,7,2020,8,6,19
5252,7,2020,8,6,20
5253,7,2020,8,6,21
5254,7,2020,8,6,22
5255,7,2020,8,6,23
5256,7,2020,8,7,0
5257,7,2020,8,7,1
5258,8,2020,8,7,2
5259,8,2020,8,7,3
5260,6,2020,8,7,4
5261,7,2020,8,7,5
5262,7,2020,8,7,6
5263,7,2020,8,7,7
5264,7,2020,8,7,8
5265,7,2020,8,7,9
5266,7,2020,8,7,10
5267,7,2020,8,7,11
5268,8,2020,8,7,12
5269,6,2020,8,7,13
5270,7,2020,8,7,14
5271,7,2020,8,7,15
5272,7,2020,8,7,16
5273,7,2020,8,7,17
5274,7,2020,8,7,18
5275,6,2020,8,7,19
5276,8,2020,8,7,20
5277,7,2020,8,7,21
5278,8,2020,8,7,22
5279,6,2020,8,7,23
5280,7,2020,8,8,0
5281,8,2020,8,8,1
5282,6,2020,8,8,2
5283,7,2020,8,8,3
5284,7,2020,8,8,4
5285,6,2020,8,8,5
5286,6,2020,8,8,6
5287,7,2020,8,8,7
5288,7,2020,8,8,8
5289,7,2020,8,8,9
5290,7,2020,8,8,10
5291,7,2020,8,8,11
5292,7,2020,8,8,12
5293,7,2020,8,8,13
5294,7,2020,8,8,14
5295,8,2020,8,8,15
5296,7,2020,8,8,16
5297,8,2020,8,8,17
5298,7,2020,8,8,18
5299,7,2020,8,8,19
5300,7,2020,8,8,20
5301,8,2020,8,8,21
5302,7,2020,8,8,22
5303,8,2020,8,8,23
5304,7,2020,8,9,0
5305,6,2020,8,9,1
5306,8,2020,8,9,2
5307,8,2020,8,9,3
5308,7,2020,8,9,4
5309,6,2020,8,9,5
5310,8,2020,8,9,6
5311,7,2020,8,9,7
5312,7,2020,8,9,8
5313,7,2020,8,9,9
5314,8,2020,8,9,10
5315,8,2020,8,9,11
5316,6,2020,8,9,12
5317,7,2020,8,9,13
5318,6,2020,8,9,14
5319,7,2020,8,9,15
5320,8,2020,8,9,16
5321,7,2020,8,9,17
5322,8,2020,8,9,18
5323,8,2020,8,9,19
5324,6,2020,8,9,20
5325,7,2020,8,9,21
5326,7,2020,8,9,22
5327,6,2020,8,9,23
5328,7,2020,8,10,0
5329,7,2020,8,10,1
5330,7,2020,8,10,2
5331,8,2020,8,10,3
5332,7,2020,8,10,4
5333,7,2020,8,10,5
5334,7,2020,8,10,6
5335,7,2020,8,10,7
5336,7,2020,8,10,8
5337,7,2020,8,10,9
5338,7,2020,8,10,10
5339,7,2020,8,10,11
5340,8,2020,8,10,12
5341,7,2020,8,10,13
5342,7,2020,8,10,14
5343,7,2020,8,10,15
5344,7,2020,8,10,16
5345,7,2020,8,10,17
5346,7,2020,8,10,18
5347,7,2020,8,10,19
5348,7,2020,8,10,20
5349,8,2020,8,10,21
5350,7,2020,8,10,22
5351,8,2020,8,10,23
5352,7,2020,8,11,0
5353,7,2020,8,11,1
5354,7,2020,8,11,2
5355,7,2020,8,11,3
5356,7,2020,8,11,4
5357,8,2020,8,11,5
5358,7,2020,8,11,6
5359,7,2020,8,11,7
5360,8,2020,8,11,8
5361,7,2020,8,11,9
5362,7,2020,8,11,10
5363,8,2020,8,11,11
5364,7,2020,8,11,12
5365,7,2020,8,11,13
5366,8,2020,8,11,14
5367,7,2020,8,11,15
5368,8,2020,8,11,16
5369,6,2020,8,11,17
5370,7,2020,8,11,18
5371,6,2020,8,11,19
5372,8,2020,8,11,20
5373,7,2020,8,11,21
5374,7,2020,8,11,22
5375,7,2020,8,11,23
5376,6,2020,8,12,0
5377,6,2020,8,12,1
5378,8,2020,8,12,2
5379,8,2020,8,12,3
5380,7,2020,8,12,4
5381,7,2020,8,12,5
5382,7,2020,8,12,6
5383,7,2020,8,12,7
5384,8,2020,8,12,8
5385,6,2020,8,12,9
5386,7,2020,8,12,10
5387,6,2020,8,12,11
5388,7,2020,8,12,12
5389,7,2020,8,12,13
5390,6,2020,8,12,14
5391,8,2020,8,12,15
5392,7,2020,8,12,16
5393,8,2020,8,12,17
5394,7,2020,8,12,18
5395,7,2020,8,12,19
5396,7,2020,8,12,20
5397,7,2020,8,12,21
5398,8,2020,8,12,22
5399,7,2020,8,12,23
5400,7,2020,8,13,0
5401,8,2020,8,13,1
5402,7,2020,8,13,2
5403,7,2020,8,13,3
5404,7,2020,8,13,4
5405,7,2020,8,13,5
5406,7,2020,8,13,6
5407,7,2020,8,13,7
5408,7,2020,8,13,8
5409,7,2020,8,13,9
5410,8,2020,8,13,10
5411,7,2020,8,13,11
5412,7,2020,8,13,12
5413,7,2020,8,13,13
5414,7,2020,8,13,14
5415,7,2020,8,13,15
5416,7,2020,8,13,16
5417,7,2020,8,13,17
5418,7,2020,8,13,18
5419,7,2020,8,13,19
5420,7,2020,8,13,20
5421,7,2020,8,13,21
5422,7,2020,8,13,22
5423,8,2020,8,13,23
5424,7,2020,8,14,0
5425,7,2020,8,14,1
5426,7,2020,8,14,2
5427,8,2020,8,14,3
5428,7,2020,8,14,4
5429,7,2020,8,14,5
5430,7,2020,8,14,6
5431,7,2020,8,14,7
5432,7,2020,8,14,8
5433,6,2020,8,14,9
5434,7,2020,8,14,10
5435,7,2020,8,14,11
5436,7,2020,8,14,12
5437,7,2020,8,14,13
5438,7,2020,8,14,14
5439,7,2020,8,14,15
5440,7,2020,8,14,16
5441,6,2020,8,14,17
5442,7,2020,8,14,18
5443,7,2020,8,14,19
5444,8,2020,8,14,20
5445,7,2020,8,14,21
5446,6,2020,8,14,22
5447,8,2020,8,14,23
5448,7,2020,8,15,0
5449,6,2020,8,15,1
5450,7,2020,8,15,2
5451,7,2020,8,15,3
5452,6,2020,8,15,4
5453,7,2020,8,15,5
5454,7,2020,8,15,6
5455,7,2020,8,15,7
5456,7,2020,8,15,8
5457,7,2020,8,15,9
5458,7,2020,8,15,10
5459,7,2020,8,15,11
5460,7,2020,8,15,12
5461,6,2020,8,15,13
5462,7,2020,8,15,14
5463,7,2020,8,15,15
5464,6,2020,8,15,16
5465,7,2020,8,15,17
5466,7,2020,8,15,18
5467,7,2020,8,15,19
5468,7,2020,8,15,20
5469,7,2020,8,15,21
5470,7,2020,8,15,22
5471,7,2020,8,15,23
5472,7,2020,8,16,0
5473,6,2020,8,16,1
5474,7,2020,8,16,2
5475,6,2020,8,16,3
5476,7,2020,8,16,4
5477,7,2020,8,16,5
5478,7,2020,8,16,6
5479,7,2020,8,16,7
5480,6,2020,8,16,8
5481,7,2020,8,16,9
5482,7,2020,8,16,10
5483,6,2020,8,16,11
5484,7,2020,8,16,12
5485,7,2020,8,16,13
5486,7,2020,8,16,14
5487,7,2020,8,16,15
5488,7,2020,8,16,16
5489,8,2020,8,16,17
5490,7,2020,8,16,18
5491,7,2020,8,16,19
5492,8,2020,8,16,20
5493,8,2020,8,16,21
5494,7,2020,8,16,22
5495,7,2020,8,16,23
5496,7,2020,8,17,0
5497,7,2020,8,17,1
5498,7,2020,8,17,2
5499,7,2020,8,17,3
5500,7,2020,8,17,4
5501,8,2020,8,17,5
5502,7,2020,8,17,6
5503,7,2020,8,17,7
5504,7,2020,8,17,8
5505,7,2020,8,17,9
5506,7,2020,8,17,10
5507,8,2020,8,17,11
5508,7,2020,8,17,12
5509,7,2020,8,17,13
5510,7,2020,8,17,14
5511,7,2020,8,17,15
5512,7,2020,8,17,16
5513,7,2020,8,17,17
5514,8,2020,8,17,18
5515,7,2020,8,17,19
5516,6,2020,8,17,20
5517,8,2020,8,17,21
5518,8,2020,8,17,22
5519,7,2020,8,17,23
5520,7,2020,8,18,0
5521,7,2020,8,18,1
5522,6,2020,8,18,2
5523,7,2020,8,18,3
5524,7,2020,8,18,4
5525,7,2020,8,18,5
5526,7,2020,8,18,6
5527,7,2020,8,18,7
5528,7,2020,8,18,8
5529,7,2020,8,18,9
5530,7,2020,8,18,10
5531,8,2020,8,18,11
5532,7,2020,8,18,12
5533,7,2020,8,18,13
5534,7,2020,8,18,14
5535,6,2020,8,18,15
5536,7,2020,8,18,16
5537,7,2020,8,18,17
5538,7,2020,8,18,18
5539,8,2020,8,18,19
5540,6,2020,8,18,20
5541,7,2020,8,18,21
5542,7,2020,8,18,22
5543,7,2020,8,18,23
5544,7,2020,8,19,0
5545,7,2020,8,19,1
5546,8,2020,8,19,2
5547,6,2020,8,19,3
5548,7,2020,8,19,4
5549,7,2020,8,19,5
5550,7,2020,8,19,6
5551,7,2020,8,19,7
5552,7,2020,8,19,8
5553,7,2020,8,19,9
5554,7,2020,8,19,10
5555,7,2020,8,19,11
5556,7,2020,8,19,12
5557,7,2020,8,19,13
5558,7,2020,8,19,14
5559,8,2020,8,19,15
5560,8,2020,8,19,16
5561,8,2020,8,19,17
5562,8,2020,8,19,18
5563,7,2020,8,19,19
5564,7,2020,8,19,20
5565,6,2020,8,19,21
5566,7,2020,8,19,22
5567,7,2020,8,19,23
5568,7,2020,8,20,0
5569,8,2020,8,20,1
5570,6,2020,8,20,2
5571,7,2020,8,20,3
5572,7,2020,8,20,4
5573,7,2020,8,20,5
5574,6,2020,8,20,6
5575,7,2020,8,20,7
5576,7,2020,8,20,8
5577,7,2020,8,20,9
5578,7,2020,8,20,10
5579,7,2020,8,20,11
5580,6,2020,8,20,12
5581,7,2020,8,20,13
5582,7,2020,8,20,14
5583,7,2020,8,20,15
5584,7,2020,8,20,16
5585,7,2020,8,20,17
5586,7,2020,8,20,18
5587,7,2020,8,20,19
5588,7,2020,8,20,20
5589,6,2020,8,20,21
5590,6,2020,8,20,22
5591,7,2020,8,20,23
5592,8,2020,8,21,0
5593,7,2020,8,21,1
5594,7,2020,8,21,2
5595,7,2020,8,21,3
5596,7,2020,8,21,4
5597,7,2020,8,21,5
5598,7,2020,8,21,6
5599,7,2020,8,21,7
5600,7,2020,8,21,8
5601,7,2020,8,21,9
5602,7,2020,8,21,10
5603,7,2020,8,21,11
5604,7,2020,8,21,12
5605,7,2020,8,21,13
5606,7,2020,8,21,14
5607,7,2020,8,21,15
5608,7,2020,8,21,16
5609,7,2020,8,21,17
5610,8,2020,8,21,18
5611,7,2020,8,21,19
5612,8,2020,8,21,20
5613,8,2020,8,21,21
5614,7,2020,8,21,22
5615,7,2020,8,21,23
5616,7,2020,8,22,0
5617,7,2020,8,22,1
5618,7,2020,8,22,2
5619,8,2020,8,22,3
5620,6,2020,8,22,4
5621,7,2020,8,22,5
5622,7,2020,8,22,6
5623,7,2020,8,22,7
5624,7,2020,8,22,8
5625,7,2020,8,22,9
5626,7,2020,8,22,10
5627,7,2020,8,22,11
5628,7,2020,8,22,12
5629,8,2020,8,22,13
5630,8,2020,8,22,14
5631,7,2020,8,22,15
5632,7,2020,8,22,16
5633,7,2020,8,22,17
5634,8,2020,8,22,18
5635,8,2020,8,22,19
5636,7,2020,8,22,20
5637,7,2020,8,22,21
5638,6,2020,8,22,22
5639,8,2020,8,22,23
5640,7,2020,8,23,0
5641,7,2020,8,23,1
5642,6,2020,8,23,2
5643,7,2020,8,23,3
5644,7,2020,8,23,4
5645,7,2020,8,23,5
5646,7,2020,8,23,6
5647,7,2020,8,23,7
5648,8,2020,8,23,8
5649,7,2020,8,23,9
5650,7,2020,8,23,10
5651,7,2020,8,23,11
5652,6,2020,8,23,12
5653,7,2020,8,23,13
5654,8,2020,8,23,14
5655,8,2020,8,23,15
5656,7,2020,8,23,16
5657,7,2020,8,23,17
5658,7,2020,8,23,18
5659,8,2020,8,23,19
5660,8,2020,8,23,20
5661,8,2020,8,23,21
5662,6,2020,8,23,22
5663,7,2020,8,23,23
5664,7,2020,8,24,0
5665,8,2020,8,24,1
5666,7,2020,8,24,2
5667,7,2020,8,24,3
5668,7,2020,8,24,4
5669,7,2020,8,24,5
5670,7,2020,8,24,6
5671,7,2020,8,24,7
5672,7,2020,8,24,8
5673,7,2020,8,24,9
5674,6,2020,8,24,10
5675,7,2020,8,24,11
5676,7,2020,8,24,12
5677,8,2020,8,24,13
5678,7,2020,8,24,14
5679,6,2020,8,24,15
5680,6,2020,8,24,16
5681,7,2020,8,24,17
5682,7,2020,8,24,18
5683,7,2020,8,24,19
5684,8,2020,8,24,20
5685,7,2020,8,24,21
5686,7,2020,8,24,22
5687,6,2020,8,24,23
5688,8,2020,8,25,0
5689,7,2020,8,25,1
5690,8,2020,8,25,2
5691,6,2020,8,25,3
5692,6,2020,8,25,4
5693,7,2020,8,25,5
5694,7,2020,8,25,6
5695,7,2020,8,25,7
5696,7,2020,8,25,8
5697,7,2020,8,25,9
5698,7,2020,8,25,10
5699,6,2020,8,25,11
5700,7,2020,8,25,12
5701,8,2020,8,25,13
5702,7,2020,8,25,14
5703,7,2020,8,25,15
5704,7,2020,8,25,16
5705,7,2020,8,25,17
5706,7,2020,8,25,18
5707,7,2020,8,25,19
5708,8,2020,8,25,20
5709,7,2020,8,25,21
5710,7,2020,8,25,22
5711,7,2020,8,25,23
5712,7,2020,8,26,0
5713,7,2020,8,26,1
5714,7,2020,8,26,2
5715,7,2020,8,26,3
5716,7,2020,8,26,4
5717,7,2020,8,26,5
5718,7,2020,8,26,6
5719,7,2020,8,26,7
5720,7,2020,8,26,8
5721,7,2020,8,26,9
5722,7,2020,8,26,10
5723,7,2020,8,26,11
5724,7,2020,8,26,12
5725,7,2020,8,26,13
5726,6,2020,8,26,14
5727,8,2020,8,26,15
5728,7,2020,8,26,16
5729,7,2020,8,26,17
5730,7,2020,8,26,18
5731,7,2020,8,26,19
5732,7,2020,8,26,20
5733,7,2020,8,26,21
5734,7,2020,8,26,22
5735,6,2020,8,26,23
5736,7,2020,8,27,0
5737,7,2020,8,27,1
5738,7,2020,8,27,2
5739,8,2020,8,27,3
5740,7,2020,8,27,4
5741,7,2020,8,27,5
5742,7,2020,8,27,6
5743,8,2020,8,27,7
5744,6,2020,8,27,8
5745,7,2020,8,27,9
5746,8,2020,8,27,10
5747,7,2020,8,27,11
5748,7,2020,8,27,12
5749,6,2020,8,27,13
5750,7,2020,8,27,14
5751,7,2020,8,27,15
5752,7,2020,8,27,16
5753,7,2020,8,27,17
5754,8,2020,8,27,18
5755,6,2020,8,27,19
5756,7,2020,8,27,20
5757,8,2020,8,27,21
5758,6,2020,8,27,22
5759,6,2020,8,27,23
5760,6,2020,8,28,0
5761,7,2020,8,28,1
5762,8,2020,8,28,2
5763,7,2020,8,28,3
5764,6,2020,8,28,4
5765,7,2020,8,28,5
5766,7,2020,8,28,6
5767,7,2020,8,28,7
5768,7,2020,8,28,8
5769,7,2020,8,28,9
5770,7,2020,8,28,10
5771,7,2020,8,28,11
5772,7,2020,8,28,12
5773,8,2020,8,28,13
5774,6,2020,8,28,14
5775,7,2020,8,28,15
5776,7,2020,8,28,16
5777,7,2020,8,28,17
5778,7,2020,8,28,18
5779,7,2020,8,28,19
5780,6,2020,8,28,20
5781,7,2020,8,28,21
5782,6,2020,8,28,22
5783,7,2020,8,28,23
5784,7,2020,8,29,0
5785,7,2020,8,29,1
5786,7,2020,8,29,2
5787,8,2020,8,29,3
5788,8,2020,8,29,4
5789,7,2020,8,29,5
5790,7,2020,8,29,6
5791,7,2020,8,29,7
5792,7,2020,8,29,8
5793,8,2020,8,29,9
5794,7,2020,8,29,10
5795,7,2020,8,29,11
5796,7,2020,8,29,12
5797,7,2020,8,29,13
5798,8,2020,8,29,14
5799,6,2020,8,29,15
5800,6,2020,8,29,16
5801,8,2020,8,29,17
5802,8,2020,8,29,18
5803,8,2020,8,29,19
5804,7,2020,8,29,20
5805,6,2020,8,29,21
5806,7,2020,8,29,22
5807,7,2020,8,29,23
5808,7,2020,8,30,0
5809,7,2020,8,30,1
5810,7,2020,8,30,2
5811,8,2020,8,30,3
5812,7,2020,8,30,4
5813,7,2020,8,30,5
5814,6,2020,8,30,6
5815,6,2020,8,30,7
5816,7,2020,8,30,8
5817,7,2020,8,30,9
5818,8,2020,8,30,10
5819,7,2020,8,30,11
5820,7,2020,8,30,12
5821,7,2020,8,30,13
5822,7,2020,8,30,14
5823,7,2020,8,30,15
5824,7,2020,8,30,16
5825,7,2020,8,30,17
5826,7,2020,8,30,18
5827,7,2020,8,30,19
5828,8,2020,8,30,20
5829,7,2020,8,30,21
5830,7,2020,8,30,22
5831,6,2020,8,30,23
5832,7,2020,8,31,0
5833,6,2020,8,31,1
5834,7,2020,8,31,2
5835,7,2020,8,31,3
5836,7,2020,8,31,4
5837,7,2020,8,31,5
5838,8,2020,8,31,6
5839,7,2020,8,31,7
5840,7,2020,8,31,8
5841,7,2020,8,31,9
5842,6,2020,8,31,10
5843,7,2020,8,31,11
5844,7,2020,8,31,12
5845,7,2020,8,31,13
5846,7,2020,8,31,14
5847,7,2020,8,31,15
5848,7,2020,8,31,16
5849,7,2020,8,31,17
5850,7,2020,8,31,18
5851,7,2020,8,31,19
5852,7,2020,8,31,20
5853,8,2020,8,31,21
5854,6,2020,8,31,22
5855,7,2020,8,31,23
5856,7,2020,9,1,0
5857,7,2020,9,1,1
5858,7,2020,9,1,2
5859,8,2020,9,1,3
5860,7,2020,9,1,4
5861,6,2020,9,1,5
5862,7,2020,9,1,6
5863,7,2020,9,1,7
5864,7,2020,9,1,8
5865,7,2020,9,1,9
5866,7,2020,9,1,10
5867,7,2020,9,1,11
5868,7,2020,9,1,12
5869,6,2020,9,1,13
5870,7,2020,9,1,14
5871,7,2020,9,1,15
5872,8,2020,9,1,16
5873,6,2020,9,1,17
5874,7,2020,9,1,18
5875,7,2020,9,1,19
5876,7,2020,9,1,20
5877,7,2020,9,1,21
5878,6,2020,9,1,22
5879,6,2020,9,1,23
5880,7,2020,9,2,0
5881,7,2020,9,2,1
5882,7,2020,9,2,2
5883,7,2020,9,2,3
5884,7,2020,9,2,4
5885,7,2020,9,2,5
5886,7,2020,9,2,6
5887,7,2020,9,2,7
5888,7,2020,9,2,8
5889,7,2020,9,2,9
5890,7,2020,9,2,10
5891,6,2020,9,2,11
5892,8,2020,9,2,12
5893,7,2020,9,2,13
5894,8,2020,9,2,14
5895,7,2020,9,2,15
5896,6,2020,9,2,16
5897,7,2020,9,2,17
5898,7,2020,9,2,18
5899,7,2020,9,2,19
5900,7,2020,9,2,20
5901,6,2020,9,2,21
5902,6,2020,9,2,22
5903,7,2020,9,2,23
5904,7,2020,9,3,0
5905,7,2020,9,3,1
5906,7,2020,9,3,2
5907,7,2020,9,3,3
5908,6,2020,9,3,4
5909,7,2020,9,3,5
5910,8,2020,9,3,6
5911,7,2020,9,3,7
5912,7,2020,9,3,8
5913,8,2020,9,3,9
5914,7,2020,9,3,10
5915,7,2020,9,3,11
5916,7,2020,9,3,12
5917,8,2020,9,3,13
5918,7,2020,9,3,14
5919,7,2020,9,3,15
5920,8,2020,9,3,16
5921,7,2020,9,3,17
5922,7,2020,9,3,18
5923,8,2020,9,3,19
5924,7,2020,9,3,20
5925,7,2020,9,3,21
5926,7,2020,9,3,22
5927,7,2020,9,3,23
5928,7,2020,9,4,0
5929,7,2020,9,4,1
5930,6,2020,9,4,2
5931,7,2020,9,4,3
5932,7,2020,9,4,4
5933,7,2020,9,4,5
5934,8,2020,9,4,6
5935,7,2020,9,4,7
5936,7,2020,9,4,8
5937,7,2020,9,4,9
5938,8,2020,9,4,10
5939,8,2020,9,4,11
5940,8,2020,9,4,12
5941,7,2020,9,4,13
5942,7,2020,9,4,14
5943,7,2020,9,4,15
5944,6,2020,9,4,16
5945,7,2020,9,4,17
5946,6,2020,9,4,18
5947,7,2020,9,4,19
5948,7,2020,9,4,20
5949,7,2020,9,4,21
5950,8,2020,9,4,22
5951,7,2020,9,4,23
5952,6,2020,9,5,0
5953,7,2020,9,5,1
5954,7,2020,9,5,2
5955,6,2020,9,5,3
5956,7,2020,9,5,4
5957,7,2020,9,5,5
5958,7,2020,9,5,6
5959,7,2020,9,5,7
5960,7,2020,9,5,8
5961,7,2020,9,5,9
5962,7,2020,9,5,10
5963,7,2020,9,5,11
5964,6,2020,9,5,12
5965,7,2020,9,5,13
5966,7,2020,9,5,14
5967,6,2020,9,5,15
5968,7,2020,9,5,16
5969,7,2020,9,5,17
5970,7,2020,9,5,18
5971,7,2020,9,5,19
5972,7,2020,9,5,20
5973,7,2020,9,5,21
5974,7,2020,9,5,22
5975,7,2020,9,5,23
5976,8,2020,9,6,0
5977,7,2020,9,6,1
5978,7,2020,9,6,2
5979,6,2020,9,6,3
5980,7,2020,9,6,4
5981,7,2020,9,6,5
5982,6,2020,9,6,6
5983,7,2020,9,6,7
5984,8,2020,9,6,8
5985,7,2020,9,6,9
5986,7,2020,9,6,10
5987,7,2020,9,6,11
5988,7,2020,9,6,12
5989,7,2020,9,6,13
5990,7,2020,9,6,14
5991,7,2020,9,6,15
5992,7,2020,9,6,16
5993,8,2020,9,6,17
5994,6,2020,9,6,18
5995,7,2020,9,6,19
5996,7,2020,9,6,20
5997,7,2020,9,6,21
5998,7,2020,9,6,22
5999,7,2020,9,6,23
6000,8,2020,9,7,0
6001,7,2020,9,7,1
6002,7,2020,9,7,2
6003,7,2020,9,7,3
6004,6,2020,9,7,4
6005,7,2020,9,7,5
6006,7,2020,9,7,6
6007,7,2020,9,7,7
6008,7,2020,9,7,8
6009,7,2020,9,7,9
6010,7,2020,9,7,10
6011,7,2020,9,7,11
6012,7,2020,9,7,12
6013,7,2020,9,7,13
6014,7,2020,9,7,14
6015,7,2020,9,7,15
6016,6,2020,9,7,16
6017,7,2020,9,7,17
6018,6,2020,9,7,18
6019,7,2020,9,7,19
6020,7,2020,9,7,20
6021,7,2020,9,7,21
6022,6,2020,9,7,22
6023,7,2020,9,7,23
6024,7,2020,9,8,0
6025,7,2020,9,8,1
6026,7,2020,9,8,2
6027,7,2020,9,8,3
6028,7,2020,9,8,4
6029,6,2020,9,8,5
6030,7,2020,9,8,6
6031,7,2020,9,8,7
6032,6,2020,9,8,8
6033,7,2020,9,8,9
6034,7,2020,9,8,10
6035,7,2020,9,8,11
6036,7,2020,9,8,12
6037,6,2020,9,8,13
6038,7,2020,9,8,14
6039,6,2020,9,8,15
6040,7,2020,9,8,16
6041,7,2020,9,8,17
6042,7,2020,9,8,18
6043,7,2020,9,8,19
6044,7,2020,9,8,20
6045,7,2020,9,8,21
6046,7,2020,9,8,22
6047,6,2020,9,8,23
6048,7,2020,9,9,0
6049,6,2020,9,9,1
6050,7,2020,9,9,2
6051,7,2020,9,9,3
6052,7,2020,9,9,4
6053,7,2020,9,9,5
6054,7,2020,9,9,6
6055,6,2020,9,9,7
6056,7,2020,9,9,8
6057,7,2020,9,9,9
6058,7,2020,9,9,10
6059,7,2020,9,9,11
6060,7,2020,9,9,12
6061,7,2020,9,9,13
6062,7,2020,9,9,14
6063,7,2020,9,9,15
