,Hb,Date,Dates,Time
1751,4.0,2020-03-13 23:00:00,2020-03-13,23:00:00
1752,3.0,2020-03-14 00:00:00,2020-03-14,00:00:00
1753,3.0,2020-03-14 01:00:00,2020-03-14,01:00:00
1754,3.0,2020-03-14 02:00:00,2020-03-14,02:00:00
1755,3.0,2020-03-14 03:00:00,2020-03-14,03:00:00
1756,4.0,2020-03-14 04:00:00,2020-03-14,04:00:00
1757,4.0,2020-03-14 05:00:00,2020-03-14,05:00:00
1758,4.0,2020-03-14 06:00:00,2020-03-14,06:00:00
1759,2.0,2020-03-14 07:00:00,2020-03-14,07:00:00
1760,2.0,2020-03-14 08:00:00,2020-03-14,08:00:00
1761,7.0,2020-03-14 09:00:00,2020-03-14,09:00:00
1762,2.0,2020-03-14 10:00:00,2020-03-14,10:00:00
1763,1.0,2020-03-14 11:00:00,2020-03-14,11:00:00
1764,3.0,2020-03-14 12:00:00,2020-03-14,12:00:00
1765,7.0,2020-03-14 13:00:00,2020-03-14,13:00:00
1766,3.0,2020-03-14 14:00:00,2020-03-14,14:00:00
1767,3.0,2020-03-14 15:00:00,2020-03-14,15:00:00
1768,3.0,2020-03-14 16:00:00,2020-03-14,16:00:00
1769,1.0,2020-03-14 17:00:00,2020-03-14,17:00:00
1770,4.0,2020-03-14 18:00:00,2020-03-14,18:00:00
1771,3.0,2020-03-14 19:00:00,2020-03-14,19:00:00
1772,3.0,2020-03-14 20:00:00,2020-03-14,20:00:00
1773,4.0,2020-03-14 21:00:00,2020-03-14,21:00:00
1774,2.0,2020-03-14 22:00:00,2020-03-14,22:00:00
1775,3.0,2020-03-14 23:00:00,2020-03-14,23:00:00
1776,1.0,2020-03-15 00:00:00,2020-03-15,00:00:00
1777,1.0,2020-03-15 01:00:00,2020-03-15,01:00:00
1778,4.0,2020-03-15 02:00:00,2020-03-15,02:00:00
1779,2.0,2020-03-15 03:00:00,2020-03-15,03:00:00
1780,3.0,2020-03-15 04:00:00,2020-03-15,04:00:00
1781,5.0,2020-03-15 05:00:00,2020-03-15,05:00:00
1782,2.0,2020-03-15 06:00:00,2020-03-15,06:00:00
1783,5.0,2020-03-15 07:00:00,2020-03-15,07:00:00
1784,3.0,2020-03-15 08:00:00,2020-03-15,08:00:00
1785,3.0,2020-03-15 09:00:00,2020-03-15,09:00:00
1786,5.0,2020-03-15 10:00:00,2020-03-15,10:00:00
1787,2.0,2020-03-15 11:00:00,2020-03-15,11:00:00
1788,4.0,2020-03-15 12:00:00,2020-03-15,12:00:00
1789,1.0,2020-03-15 13:00:00,2020-03-15,13:00:00
1790,4.0,2020-03-15 14:00:00,2020-03-15,14:00:00
1791,1.0,2020-03-15 15:00:00,2020-03-15,15:00:00
1792,0.0,2020-03-15 16:00:00,2020-03-15,16:00:00
1793,5.0,2020-03-15 17:00:00,2020-03-15,17:00:00
1794,4.0,2020-03-15 18:00:00,2020-03-15,18:00:00
1795,4.0,2020-03-15 19:00:00,2020-03-15,19:00:00
1796,4.0,2020-03-15 20:00:00,2020-03-15,20:00:00
1797,2.0,2020-03-15 21:00:00,2020-03-15,21:00:00
1798,1.0,2020-03-15 22:00:00,2020-03-15,22:00:00
1799,5.0,2020-03-15 23:00:00,2020-03-15,23:00:00
1800,1.0,2020-03-16 00:00:00,2020-03-16,00:00:00
1801,2.0,2020-03-16 01:00:00,2020-03-16,01:00:00
1802,6.0,2020-03-16 02:00:00,2020-03-16,02:00:00
1803,3.0,2020-03-16 03:00:00,2020-03-16,03:00:00
1804,3.0,2020-03-16 04:00:00,2020-03-16,04:00:00
1805,3.0,2020-03-16 05:00:00,2020-03-16,05:00:00
1806,2.0,2020-03-16 06:00:00,2020-03-16,06:00:00
1807,5.0,2020-03-16 07:00:00,2020-03-16,07:00:00
1808,1.0,2020-03-16 08:00:00,2020-03-16,08:00:00
1809,3.0,2020-03-16 09:00:00,2020-03-16,09:00:00
1810,1.0,2020-03-16 10:00:00,2020-03-16,10:00:00
1811,4.0,2020-03-16 11:00:00,2020-03-16,11:00:00
1812,2.0,2020-03-16 12:00:00,2020-03-16,12:00:00
1813,2.0,2020-03-16 13:00:00,2020-03-16,13:00:00
1814,2.0,2020-03-16 14:00:00,2020-03-16,14:00:00
1815,3.0,2020-03-16 15:00:00,2020-03-16,15:00:00
1816,4.0,2020-03-16 16:00:00,2020-03-16,16:00:00
1817,2.0,2020-03-16 17:00:00,2020-03-16,17:00:00
1818,3.0,2020-03-16 18:00:00,2020-03-16,18:00:00
1819,2.0,2020-03-16 19:00:00,2020-03-16,19:00:00
1820,3.0,2020-03-16 20:00:00,2020-03-16,20:00:00
1821,4.0,2020-03-16 21:00:00,2020-03-16,21:00:00
1822,5.0,2020-03-16 22:00:00,2020-03-16,22:00:00
1823,4.0,2020-03-16 23:00:00,2020-03-16,23:00:00
1824,6.0,2020-03-17 00:00:00,2020-03-17,00:00:00
1825,4.0,2020-03-17 01:00:00,2020-03-17,01:00:00
1826,10.0,2020-03-17 02:00:00,2020-03-17,02:00:00
1827,3.0,2020-03-17 03:00:00,2020-03-17,03:00:00
1828,2.0,2020-03-17 04:00:00,2020-03-17,04:00:00
1829,4.0,2020-03-17 05:00:00,2020-03-17,05:00:00
1830,4.0,2020-03-17 06:00:00,2020-03-17,06:00:00
1831,3.0,2020-03-17 07:00:00,2020-03-17,07:00:00
1832,4.0,2020-03-17 08:00:00,2020-03-17,08:00:00
1833,4.0,2020-03-17 09:00:00,2020-03-17,09:00:00
1834,3.0,2020-03-17 10:00:00,2020-03-17,10:00:00
1835,2.0,2020-03-17 11:00:00,2020-03-17,11:00:00
1836,1.0,2020-03-17 12:00:00,2020-03-17,12:00:00
1837,7.0,2020-03-17 13:00:00,2020-03-17,13:00:00
1838,2.0,2020-03-17 14:00:00,2020-03-17,14:00:00
1839,3.0,2020-03-17 15:00:00,2020-03-17,15:00:00
1840,2.0,2020-03-17 16:00:00,2020-03-17,16:00:00
1841,4.0,2020-03-17 17:00:00,2020-03-17,17:00:00
1842,2.0,2020-03-17 18:00:00,2020-03-17,18:00:00
1843,5.0,2020-03-17 19:00:00,2020-03-17,19:00:00
1844,1.0,2020-03-17 20:00:00,2020-03-17,20:00:00
1845,3.0,2020-03-17 21:00:00,2020-03-17,21:00:00
1846,5.0,2020-03-17 22:00:00,2020-03-17,22:00:00
1847,1.0,2020-03-17 23:00:00,2020-03-17,23:00:00
1848,4.0,2020-03-18 00:00:00,2020-03-18,00:00:00
1849,1.0,2020-03-18 01:00:00,2020-03-18,01:00:00
1850,3.0,2020-03-18 02:00:00,2020-03-18,02:00:00
1851,0.0,2020-03-18 03:00:00,2020-03-18,03:00:00
1852,1.0,2020-03-18 04:00:00,2020-03-18,04:00:00
1853,1.0,2020-03-18 05:00:00,2020-03-18,05:00:00
1854,2.0,2020-03-18 06:00:00,2020-03-18,06:00:00
1855,3.0,2020-03-18 07:00:00,2020-03-18,07:00:00
1856,5.0,2020-03-18 08:00:00,2020-03-18,08:00:00
1857,3.0,2020-03-18 09:00:00,2020-03-18,09:00:00
1858,4.0,2020-03-18 10:00:00,2020-03-18,10:00:00
1859,3.0,2020-03-18 11:00:00,2020-03-18,11:00:00
1860,0.0,2020-03-18 12:00:00,2020-03-18,12:00:00
1861,2.0,2020-03-18 13:00:00,2020-03-18,13:00:00
1862,4.0,2020-03-18 14:00:00,2020-03-18,14:00:00
1863,5.0,2020-03-18 15:00:00,2020-03-18,15:00:00
1864,4.0,2020-03-18 16:00:00,2020-03-18,16:00:00
1865,4.0,2020-03-18 17:00:00,2020-03-18,17:00:00
1866,4.0,2020-03-18 18:00:00,2020-03-18,18:00:00
1867,4.0,2020-03-18 19:00:00,2020-03-18,19:00:00
1868,4.0,2020-03-18 20:00:00,2020-03-18,20:00:00
1869,4.0,2020-03-18 21:00:00,2020-03-18,21:00:00
1870,5.0,2020-03-18 22:00:00,2020-03-18,22:00:00
1871,3.0,2020-03-18 23:00:00,2020-03-18,23:00:00
1872,3.0,2020-03-19 00:00:00,2020-03-19,00:00:00
1873,2.0,2020-03-19 01:00:00,2020-03-19,01:00:00
1874,2.0,2020-03-19 02:00:00,2020-03-19,02:00:00
1875,3.0,2020-03-19 03:00:00,2020-03-19,03:00:00
1876,3.0,2020-03-19 04:00:00,2020-03-19,04:00:00
1877,2.0,2020-03-19 05:00:00,2020-03-19,05:00:00
1878,4.0,2020-03-19 06:00:00,2020-03-19,06:00:00
1879,1.0,2020-03-19 07:00:00,2020-03-19,07:00:00
1880,4.0,2020-03-19 08:00:00,2020-03-19,08:00:00
1881,0.0,2020-03-19 09:00:00,2020-03-19,09:00:00
1882,2.0,2020-03-19 10:00:00,2020-03-19,10:00:00
1883,5.0,2020-03-19 11:00:00,2020-03-19,11:00:00
1884,2.0,2020-03-19 12:00:00,2020-03-19,12:00:00
1885,3.0,2020-03-19 13:00:00,2020-03-19,13:00:00
1886,4.0,2020-03-19 14:00:00,2020-03-19,14:00:00
1887,2.0,2020-03-19 15:00:00,2020-03-19,15:00:00
1888,0.0,2020-03-19 16:00:00,2020-03-19,16:00:00
1889,2.0,2020-03-19 17:00:00,2020-03-19,17:00:00
1890,4.0,2020-03-19 18:00:00,2020-03-19,18:00:00
1891,3.0,2020-03-19 19:00:00,2020-03-19,19:00:00
1892,2.0,2020-03-19 20:00:00,2020-03-19,20:00:00
1893,3.0,2020-03-19 21:00:00,2020-03-19,21:00:00
1894,2.0,2020-03-19 22:00:00,2020-03-19,22:00:00
1895,2.0,2020-03-19 23:00:00,2020-03-19,23:00:00
1896,1.0,2020-03-20 00:00:00,2020-03-20,00:00:00
1897,3.0,2020-03-20 01:00:00,2020-03-20,01:00:00
1898,1.0,2020-03-20 02:00:00,2020-03-20,02:00:00
1899,2.0,2020-03-20 03:00:00,2020-03-20,03:00:00
1900,1.0,2020-03-20 04:00:00,2020-03-20,04:00:00
1901,3.0,2020-03-20 05:00:00,2020-03-20,05:00:00
1902,2.0,2020-03-20 06:00:00,2020-03-20,06:00:00
1903,3.0,2020-03-20 07:00:00,2020-03-20,07:00:00
1904,2.0,2020-03-20 08:00:00,2020-03-20,08:00:00
1905,5.0,2020-03-20 09:00:00,2020-03-20,09:00:00
1906,4.0,2020-03-20 10:00:00,2020-03-20,10:00:00
1907,5.0,2020-03-20 11:00:00,2020-03-20,11:00:00
1908,4.0,2020-03-20 12:00:00,2020-03-20,12:00:00
1909,5.0,2020-03-20 13:00:00,2020-03-20,13:00:00
1910,5.0,2020-03-20 14:00:00,2020-03-20,14:00:00
1911,5.0,2020-03-20 15:00:00,2020-03-20,15:00:00
1912,5.0,2020-03-20 16:00:00,2020-03-20,16:00:00
1913,4.0,2020-03-20 17:00:00,2020-03-20,17:00:00
1914,2.0,2020-03-20 18:00:00,2020-03-20,18:00:00
1915,0.0,2020-03-20 19:00:00,2020-03-20,19:00:00
1916,3.0,2020-03-20 20:00:00,2020-03-20,20:00:00
1917,4.0,2020-03-20 21:00:00,2020-03-20,21:00:00
1918,3.0,2020-03-20 22:00:00,2020-03-20,22:00:00
1919,3.0,2020-03-20 23:00:00,2020-03-20,23:00:00
1920,2.0,2020-03-21 00:00:00,2020-03-21,00:00:00
1921,3.0,2020-03-21 01:00:00,2020-03-21,01:00:00
1922,6.0,2020-03-21 02:00:00,2020-03-21,02:00:00
1923,6.0,2020-03-21 03:00:00,2020-03-21,03:00:00
1924,5.0,2020-03-21 04:00:00,2020-03-21,04:00:00
1925,4.0,2020-03-21 05:00:00,2020-03-21,05:00:00
1926,4.0,2020-03-21 06:00:00,2020-03-21,06:00:00
1927,1.0,2020-03-21 07:00:00,2020-03-21,07:00:00
1928,3.0,2020-03-21 08:00:00,2020-03-21,08:00:00
1929,3.0,2020-03-21 09:00:00,2020-03-21,09:00:00
1930,5.0,2020-03-21 10:00:00,2020-03-21,10:00:00
1931,2.0,2020-03-21 11:00:00,2020-03-21,11:00:00
1932,3.0,2020-03-21 12:00:00,2020-03-21,12:00:00
1933,3.0,2020-03-21 13:00:00,2020-03-21,13:00:00
1934,3.0,2020-03-21 14:00:00,2020-03-21,14:00:00
1935,0.0,2020-03-21 15:00:00,2020-03-21,15:00:00
1936,3.0,2020-03-21 16:00:00,2020-03-21,16:00:00
1937,3.0,2020-03-21 17:00:00,2020-03-21,17:00:00
1938,2.0,2020-03-21 18:00:00,2020-03-21,18:00:00
1939,3.0,2020-03-21 19:00:00,2020-03-21,19:00:00
1940,3.0,2020-03-21 20:00:00,2020-03-21,20:00:00
1941,4.0,2020-03-21 21:00:00,2020-03-21,21:00:00
1942,0.0,2020-03-21 22:00:00,2020-03-21,22:00:00
1943,3.0,2020-03-21 23:00:00,2020-03-21,23:00:00
1944,6.0,2020-03-22 00:00:00,2020-03-22,00:00:00
1945,4.0,2020-03-22 01:00:00,2020-03-22,01:00:00
1946,4.0,2020-03-22 02:00:00,2020-03-22,02:00:00
1947,1.0,2020-03-22 03:00:00,2020-03-22,03:00:00
1948,4.0,2020-03-22 04:00:00,2020-03-22,04:00:00
1949,2.0,2020-03-22 05:00:00,2020-03-22,05:00:00
1950,1.0,2020-03-22 06:00:00,2020-03-22,06:00:00
1951,2.0,2020-03-22 07:00:00,2020-03-22,07:00:00
1952,6.0,2020-03-22 08:00:00,2020-03-22,08:00:00
1953,4.0,2020-03-22 09:00:00,2020-03-22,09:00:00
1954,3.0,2020-03-22 10:00:00,2020-03-22,10:00:00
1955,1.0,2020-03-22 11:00:00,2020-03-22,11:00:00
1956,5.0,2020-03-22 12:00:00,2020-03-22,12:00:00
1957,0.0,2020-03-22 13:00:00,2020-03-22,13:00:00
1958,4.0,2020-03-22 14:00:00,2020-03-22,14:00:00
1959,3.0,2020-03-22 15:00:00,2020-03-22,15:00:00
1960,2.0,2020-03-22 16:00:00,2020-03-22,16:00:00
1961,3.0,2020-03-22 17:00:00,2020-03-22,17:00:00
1962,1.0,2020-03-22 18:00:00,2020-03-22,18:00:00
1963,2.0,2020-03-22 19:00:00,2020-03-22,19:00:00
1964,2.0,2020-03-22 20:00:00,2020-03-22,20:00:00
1965,0.0,2020-03-22 21:00:00,2020-03-22,21:00:00
1966,2.0,2020-03-22 22:00:00,2020-03-22,22:00:00
1967,3.0,2020-03-22 23:00:00,2020-03-22,23:00:00
1968,5.0,2020-03-23 00:00:00,2020-03-23,00:00:00
1969,4.0,2020-03-23 01:00:00,2020-03-23,01:00:00
1970,2.0,2020-03-23 02:00:00,2020-03-23,02:00:00
1971,0.0,2020-03-23 03:00:00,2020-03-23,03:00:00
1972,1.0,2020-03-23 04:00:00,2020-03-23,04:00:00
1973,3.0,2020-03-23 05:00:00,2020-03-23,05:00:00
1974,5.0,2020-03-23 06:00:00,2020-03-23,06:00:00
1975,1.0,2020-03-23 07:00:00,2020-03-23,07:00:00
1976,4.0,2020-03-23 08:00:00,2020-03-23,08:00:00
1977,1.0,2020-03-23 09:00:00,2020-03-23,09:00:00
1978,1.0,2020-03-23 10:00:00,2020-03-23,10:00:00
1979,1.0,2020-03-23 11:00:00,2020-03-23,11:00:00
1980,3.0,2020-03-23 12:00:00,2020-03-23,12:00:00
1981,6.0,2020-03-23 13:00:00,2020-03-23,13:00:00
1982,3.0,2020-03-23 14:00:00,2020-03-23,14:00:00
1983,7.0,2020-03-23 15:00:00,2020-03-23,15:00:00
1984,6.0,2020-03-23 16:00:00,2020-03-23,16:00:00
1985,1.0,2020-03-23 17:00:00,2020-03-23,17:00:00
1986,2.0,2020-03-23 18:00:00,2020-03-23,18:00:00
1987,1.0,2020-03-23 19:00:00,2020-03-23,19:00:00
1988,1.0,2020-03-23 20:00:00,2020-03-23,20:00:00
1989,5.0,2020-03-23 21:00:00,2020-03-23,21:00:00
1990,1.0,2020-03-23 22:00:00,2020-03-23,22:00:00
1991,2.0,2020-03-23 23:00:00,2020-03-23,23:00:00
1992,4.0,2020-03-24 00:00:00,2020-03-24,00:00:00
1993,0.0,2020-03-24 01:00:00,2020-03-24,01:00:00
1994,2.0,2020-03-24 02:00:00,2020-03-24,02:00:00
1995,6.0,2020-03-24 03:00:00,2020-03-24,03:00:00
1996,3.0,2020-03-24 04:00:00,2020-03-24,04:00:00
1997,1.0,2020-03-24 05:00:00,2020-03-24,05:00:00
1998,2.0,2020-03-24 06:00:00,2020-03-24,06:00:00
1999,3.0,2020-03-24 07:00:00,2020-03-24,07:00:00
2000,7.0,2020-03-24 08:00:00,2020-03-24,08:00:00
2001,2.0,2020-03-24 09:00:00,2020-03-24,09:00:00
2002,4.0,2020-03-24 10:00:00,2020-03-24,10:00:00
2003,5.0,2020-03-24 11:00:00,2020-03-24,11:00:00
2004,5.0,2020-03-24 12:00:00,2020-03-24,12:00:00
2005,3.0,2020-03-24 13:00:00,2020-03-24,13:00:00
2006,1.0,2020-03-24 14:00:00,2020-03-24,14:00:00
2007,3.0,2020-03-24 15:00:00,2020-03-24,15:00:00
2008,6.0,2020-03-24 16:00:00,2020-03-24,16:00:00
2009,2.0,2020-03-24 17:00:00,2020-03-24,17:00:00
2010,1.0,2020-03-24 18:00:00,2020-03-24,18:00:00
2011,2.0,2020-03-24 19:00:00,2020-03-24,19:00:00
2012,4.0,2020-03-24 20:00:00,2020-03-24,20:00:00
2013,2.0,2020-03-24 21:00:00,2020-03-24,21:00:00
2014,2.0,2020-03-24 22:00:00,2020-03-24,22:00:00
2015,1.0,2020-03-24 23:00:00,2020-03-24,23:00:00
2016,5.0,2020-03-25 00:00:00,2020-03-25,00:00:00
2017,2.0,2020-03-25 01:00:00,2020-03-25,01:00:00
2018,1.0,2020-03-25 02:00:00,2020-03-25,02:00:00
2019,1.0,2020-03-25 03:00:00,2020-03-25,03:00:00
2020,2.0,2020-03-25 04:00:00,2020-03-25,04:00:00
2021,1.0,2020-03-25 05:00:00,2020-03-25,05:00:00
2022,0.0,2020-03-25 06:00:00,2020-03-25,06:00:00
2023,3.0,2020-03-25 07:00:00,2020-03-25,07:00:00
2024,5.0,2020-03-25 08:00:00,2020-03-25,08:00:00
2025,3.0,2020-03-25 09:00:00,2020-03-25,09:00:00
2026,3.0,2020-03-25 10:00:00,2020-03-25,10:00:00
2027,1.0,2020-03-25 11:00:00,2020-03-25,11:00:00
2028,4.0,2020-03-25 12:00:00,2020-03-25,12:00:00
2029,0.0,2020-03-25 13:00:00,2020-03-25,13:00:00
2030,3.0,2020-03-25 14:00:00,2020-03-25,14:00:00
2031,5.0,2020-03-25 15:00:00,2020-03-25,15:00:00
2032,4.0,2020-03-25 16:00:00,2020-03-25,16:00:00
2033,3.0,2020-03-25 17:00:00,2020-03-25,17:00:00
2034,5.0,2020-03-25 18:00:00,2020-03-25,18:00:00
2035,4.0,2020-03-25 19:00:00,2020-03-25,19:00:00
2036,3.0,2020-03-25 20:00:00,2020-03-25,20:00:00
2037,3.0,2020-03-25 21:00:00,2020-03-25,21:00:00
2038,2.0,2020-03-25 22:00:00,2020-03-25,22:00:00
2039,7.0,2020-03-25 23:00:00,2020-03-25,23:00:00
2040,2.0,2020-03-26 00:00:00,2020-03-26,00:00:00
2041,2.0,2020-03-26 01:00:00,2020-03-26,01:00:00
2042,2.0,2020-03-26 02:00:00,2020-03-26,02:00:00
2043,2.0,2020-03-26 03:00:00,2020-03-26,03:00:00
2044,0.0,2020-03-26 04:00:00,2020-03-26,04:00:00
2045,3.0,2020-03-26 05:00:00,2020-03-26,05:00:00
2046,5.0,2020-03-26 06:00:00,2020-03-26,06:00:00
2047,1.0,2020-03-26 07:00:00,2020-03-26,07:00:00
2048,4.0,2020-03-26 08:00:00,2020-03-26,08:00:00
2049,5.0,2020-03-26 09:00:00,2020-03-26,09:00:00
2050,2.0,2020-03-26 10:00:00,2020-03-26,10:00:00
2051,1.0,2020-03-26 11:00:00,2020-03-26,11:00:00
2052,5.0,2020-03-26 12:00:00,2020-03-26,12:00:00
2053,1.0,2020-03-26 13:00:00,2020-03-26,13:00:00
2054,3.0,2020-03-26 14:00:00,2020-03-26,14:00:00
2055,2.0,2020-03-26 15:00:00,2020-03-26,15:00:00
2056,3.0,2020-03-26 16:00:00,2020-03-26,16:00:00
2057,4.0,2020-03-26 17:00:00,2020-03-26,17:00:00
2058,3.0,2020-03-26 18:00:00,2020-03-26,18:00:00
2059,1.0,2020-03-26 19:00:00,2020-03-26,19:00:00
2060,3.0,2020-03-26 20:00:00,2020-03-26,20:00:00
2061,3.0,2020-03-26 21:00:00,2020-03-26,21:00:00
2062,2.0,2020-03-26 22:00:00,2020-03-26,22:00:00
2063,0.0,2020-03-26 23:00:00,2020-03-26,23:00:00
2064,1.0,2020-03-27 00:00:00,2020-03-27,00:00:00
2065,3.0,2020-03-27 01:00:00,2020-03-27,01:00:00
2066,1.0,2020-03-27 02:00:00,2020-03-27,02:00:00
2067,3.0,2020-03-27 03:00:00,2020-03-27,03:00:00
2068,1.0,2020-03-27 04:00:00,2020-03-27,04:00:00
2069,3.0,2020-03-27 05:00:00,2020-03-27,05:00:00
2070,2.0,2020-03-27 06:00:00,2020-03-27,06:00:00
2071,4.0,2020-03-27 07:00:00,2020-03-27,07:00:00
2072,4.0,2020-03-27 08:00:00,2020-03-27,08:00:00
2073,4.0,2020-03-27 09:00:00,2020-03-27,09:00:00
2074,2.0,2020-03-27 10:00:00,2020-03-27,10:00:00
2075,2.0,2020-03-27 11:00:00,2020-03-27,11:00:00
2076,6.0,2020-03-27 12:00:00,2020-03-27,12:00:00
2077,5.0,2020-03-27 13:00:00,2020-03-27,13:00:00
2078,5.0,2020-03-27 14:00:00,2020-03-27,14:00:00
2079,2.0,2020-03-27 15:00:00,2020-03-27,15:00:00
2080,3.0,2020-03-27 16:00:00,2020-03-27,16:00:00
2081,2.0,2020-03-27 17:00:00,2020-03-27,17:00:00
2082,3.0,2020-03-27 18:00:00,2020-03-27,18:00:00
2083,2.0,2020-03-27 19:00:00,2020-03-27,19:00:00
2084,4.0,2020-03-27 20:00:00,2020-03-27,20:00:00
2085,1.0,2020-03-27 21:00:00,2020-03-27,21:00:00
2086,4.0,2020-03-27 22:00:00,2020-03-27,22:00:00
2087,4.0,2020-03-27 23:00:00,2020-03-27,23:00:00
2088,4.0,2020-03-28 00:00:00,2020-03-28,00:00:00
2089,3.0,2020-03-28 01:00:00,2020-03-28,01:00:00
2090,2.0,2020-03-28 02:00:00,2020-03-28,02:00:00
2091,9.0,2020-03-28 03:00:00,2020-03-28,03:00:00
2092,5.0,2020-03-28 04:00:00,2020-03-28,04:00:00
2093,4.0,2020-03-28 05:00:00,2020-03-28,05:00:00
2094,3.0,2020-03-28 06:00:00,2020-03-28,06:00:00
2095,1.0,2020-03-28 07:00:00,2020-03-28,07:00:00
2096,4.0,2020-03-28 08:00:00,2020-03-28,08:00:00
2097,3.0,2020-03-28 09:00:00,2020-03-28,09:00:00
2098,3.0,2020-03-28 10:00:00,2020-03-28,10:00:00
2099,1.0,2020-03-28 11:00:00,2020-03-28,11:00:00
2100,4.0,2020-03-28 12:00:00,2020-03-28,12:00:00
2101,2.0,2020-03-28 13:00:00,2020-03-28,13:00:00
2102,3.0,2020-03-28 14:00:00,2020-03-28,14:00:00
2103,3.0,2020-03-28 15:00:00,2020-03-28,15:00:00
2104,2.0,2020-03-28 16:00:00,2020-03-28,16:00:00
2105,2.0,2020-03-28 17:00:00,2020-03-28,17:00:00
2106,2.0,2020-03-28 18:00:00,2020-03-28,18:00:00
2107,0.0,2020-03-28 19:00:00,2020-03-28,19:00:00
2108,3.0,2020-03-28 20:00:00,2020-03-28,20:00:00
2109,3.0,2020-03-28 21:00:00,2020-03-28,21:00:00
2110,4.0,2020-03-28 22:00:00,2020-03-28,22:00:00
2111,4.0,2020-03-28 23:00:00,2020-03-28,23:00:00
2112,1.0,2020-03-29 00:00:00,2020-03-29,00:00:00
2113,3.0,2020-03-29 01:00:00,2020-03-29,01:00:00
2114,3.0,2020-03-29 02:00:00,2020-03-29,02:00:00
2115,5.0,2020-03-29 03:00:00,2020-03-29,03:00:00
2116,4.0,2020-03-29 04:00:00,2020-03-29,04:00:00
2117,3.0,2020-03-29 05:00:00,2020-03-29,05:00:00
2118,7.0,2020-03-29 06:00:00,2020-03-29,06:00:00
2119,5.0,2020-03-29 07:00:00,2020-03-29,07:00:00
2120,0.0,2020-03-29 08:00:00,2020-03-29,08:00:00
2121,1.0,2020-03-29 09:00:00,2020-03-29,09:00:00
2122,5.0,2020-03-29 10:00:00,2020-03-29,10:00:00
2123,0.0,2020-03-29 11:00:00,2020-03-29,11:00:00
2124,4.0,2020-03-29 12:00:00,2020-03-29,12:00:00
2125,3.0,2020-03-29 13:00:00,2020-03-29,13:00:00
2126,3.0,2020-03-29 14:00:00,2020-03-29,14:00:00
2127,5.0,2020-03-29 15:00:00,2020-03-29,15:00:00
2128,2.0,2020-03-29 16:00:00,2020-03-29,16:00:00
2129,3.0,2020-03-29 17:00:00,2020-03-29,17:00:00
2130,8.0,2020-03-29 18:00:00,2020-03-29,18:00:00
2131,8.0,2020-03-29 19:00:00,2020-03-29,19:00:00
2132,3.0,2020-03-29 20:00:00,2020-03-29,20:00:00
2133,4.0,2020-03-29 21:00:00,2020-03-29,21:00:00
2134,2.0,2020-03-29 22:00:00,2020-03-29,22:00:00
2135,2.0,2020-03-29 23:00:00,2020-03-29,23:00:00
2136,3.0,2020-03-30 00:00:00,2020-03-30,00:00:00
2137,2.0,2020-03-30 01:00:00,2020-03-30,01:00:00
2138,5.0,2020-03-30 02:00:00,2020-03-30,02:00:00
2139,4.0,2020-03-30 03:00:00,2020-03-30,03:00:00
2140,7.0,2020-03-30 04:00:00,2020-03-30,04:00:00
2141,1.0,2020-03-30 05:00:00,2020-03-30,05:00:00
2142,1.0,2020-03-30 06:00:00,2020-03-30,06:00:00
2143,6.0,2020-03-30 07:00:00,2020-03-30,07:00:00
2144,3.0,2020-03-30 08:00:00,2020-03-30,08:00:00
2145,0.0,2020-03-30 09:00:00,2020-03-30,09:00:00
2146,1.0,2020-03-30 10:00:00,2020-03-30,10:00:00
2147,3.0,2020-03-30 11:00:00,2020-03-30,11:00:00
2148,3.0,2020-03-30 12:00:00,2020-03-30,12:00:00
2149,4.0,2020-03-30 13:00:00,2020-03-30,13:00:00
2150,4.0,2020-03-30 14:00:00,2020-03-30,14:00:00
2151,1.0,2020-03-30 15:00:00,2020-03-30,15:00:00
2152,2.0,2020-03-30 16:00:00,2020-03-30,16:00:00
2153,4.0,2020-03-30 17:00:00,2020-03-30,17:00:00
2154,0.0,2020-03-30 18:00:00,2020-03-30,18:00:00
2155,3.0,2020-03-30 19:00:00,2020-03-30,19:00:00
2156,1.0,2020-03-30 20:00:00,2020-03-30,20:00:00
2157,3.0,2020-03-30 21:00:00,2020-03-30,21:00:00
2158,1.0,2020-03-30 22:00:00,2020-03-30,22:00:00
2159,5.0,2020-03-30 23:00:00,2020-03-30,23:00:00
2160,3.0,2020-03-31 00:00:00,2020-03-31,00:00:00
2161,8.0,2020-03-31 01:00:00,2020-03-31,01:00:00
2162,0.0,2020-03-31 02:00:00,2020-03-31,02:00:00
2163,2.0,2020-03-31 03:00:00,2020-03-31,03:00:00
2164,5.0,2020-03-31 04:00:00,2020-03-31,04:00:00
2165,5.0,2020-03-31 05:00:00,2020-03-31,05:00:00
2166,9.0,2020-03-31 06:00:00,2020-03-31,06:00:00
2167,3.0,2020-03-31 07:00:00,2020-03-31,07:00:00
2168,4.0,2020-03-31 08:00:00,2020-03-31,08:00:00
2169,2.0,2020-03-31 09:00:00,2020-03-31,09:00:00
2170,5.0,2020-03-31 10:00:00,2020-03-31,10:00:00
2171,4.0,2020-03-31 11:00:00,2020-03-31,11:00:00
2172,6.0,2020-03-31 12:00:00,2020-03-31,12:00:00
2173,4.0,2020-03-31 13:00:00,2020-03-31,13:00:00
